id,garage_yr_blt,mas_vnr_area,year_built,year_remod/add,gr_liv_area,1st_flr_sf,total_bsmt_sf,totrms_abvgrd,garage_cars,saleprice,garage_area,overall_qual,full_bath,exterior_2nd,mas_vnr_type,garage_finish,heating_qc,exterior_1st,lot_shape,fireplace_qu,season_sold,house_style,exter_qual,foundation,bsmt_qual,kitchen_qual,neighborhood,garage_type,bsmtfin_type_1
1480,2007.0,0.0,2007,2007,1361,1361,1351.0,6,2.0,193000,610.0,7,2,VinylSd,None,RFn,Ex,VinylSd,Reg,NA,summer,1Story,Gd,PConc,Gd,Gd,CollgCr,Attchd,GLQ
324,2004.0,0.0,2004,2005,1430,1430,1430.0,7,2.0,173500,624.0,5,2,VinylSd,None,RFn,Ex,VinylSd,Reg,NA,spring,1Story,TA,PConc,Ex,Gd,Mitchel,Attchd,Unf
1311,1916.0,0.0,1916,1950,1344,624,624.0,7,3.0,98000,513.0,5,1,AsbShng,None,Unf,Fa,AsbShng,Reg,NA,summer,2Story,TA,BrkTil,TA,TA,OldTown,Detchd,Unf
770,1963.0,0.0,1963,1963,1121,1121,1121.0,5,2.0,139000,480.0,5,1,VinylSd,None,Unf,TA,VinylSd,Reg,NA,summer,1Story,TA,PConc,TA,TA,Sawyer,Detchd,Rec
2063,1977.0,148.0,1977,1977,1285,1285,660.0,7,2.0,143500,528.0,6,1,Plywood,BrkFace,RFn,Ex,Plywood,Reg,TA,spring,1Story,TA,CBlock,TA,TA,Sawyer,Attchd,Unf
69,2009.0,0.0,2009,2009,1547,764,756.0,7,2.0,215200,614.0,7,2,VinylSd,None,Unf,Ex,VinylSd,Reg,NA,summer,2Story,TA,PConc,Gd,Gd,Somerst,Attchd,GLQ
2062,1968.0,0.0,1968,1968,894,894,894.0,5,2.0,129000,450.0,5,1,VinylSd,None,Fin,Gd,VinylSd,Reg,Po,summer,1Story,TA,CBlock,Gd,TA,Sawyer,Attchd,BLQ
351,2000.0,0.0,2000,2000,1659,1659,1501.0,5,2.0,278000,499.0,8,2,CmentBd,None,Fin,Ex,CemntBd,IR1,Ex,fall,1Story,Gd,PConc,Gd,Ex,StoneBr,Attchd,GLQ
12,1992.0,0.0,1992,2007,1187,1187,1168.0,6,2.0,185000,420.0,6,2,HdBoard,None,Fin,Ex,HdBoard,IR1,NA,spring,1Story,TA,PConc,Gd,TA,Gilbert,Attchd,ALQ
2339,1955.0,0.0,1955,1955,1056,1056,1056.0,5,2.0,145000,572.0,5,1,Wd Sdng,None,Fin,TA,Wd Sdng,Reg,NA,winter,1Story,TA,CBlock,TA,TA,Gilbert,Attchd,Rec
624,1961.0,3.0,1961,1961,1453,1453,1453.0,6,2.0,187500,530.0,6,2,MetalSd,BrkFace,RFn,Ex,MetalSd,IR1,TA,spring,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Rec
86,1973.0,0.0,1965,2009,894,894,894.0,5,1.0,138500,336.0,5,1,MetalSd,None,Unf,Ex,MetalSd,Reg,Gd,spring,1Story,TA,CBlock,TA,TA,Sawyer,Detchd,GLQ
1534,1937.0,0.0,1937,1995,1938,1265,942.0,7,1.0,198000,240.0,5,2,Wd Shng,None,Unf,Ex,WdShing,IR1,Gd,summer,1.5Fin,TA,CBlock,TA,Gd,Crawfor,Detchd,BLQ
1957,2003.0,0.0,1949,2006,924,672,672.0,6,2.0,122900,576.0,5,1,MetalSd,None,Unf,Ex,MetalSd,Reg,Po,summer,1.5Fin,TA,CBlock,TA,TA,NAmes,Detchd,Unf
380,1981.0,0.0,1981,1981,2524,2524,2524.0,9,2.0,278000,542.0,8,2,BrkFace,None,Fin,TA,BrkFace,Reg,Gd,summer,1Story,Gd,PConc,Gd,Gd,NWAmes,Attchd,ALQ
2860,1931.0,0.0,1929,1950,1517,792,792.0,7,2.0,230000,400.0,8,1,Stucco,None,Unf,Fa,BrkFace,IR1,Gd,summer,2Story,TA,PConc,Gd,Gd,Crawfor,Detchd,Unf
2517,1995.0,0.0,1995,1996,1494,1494,1494.0,6,2.0,270000,481.0,8,1,BrkFace,None,Fin,Ex,BrkFace,IR1,Gd,spring,1Story,Gd,PConc,Gd,Ex,Veenker,Attchd,LwQ
1933,1952.0,0.0,1952,1952,948,948,948.0,5,2.0,125000,410.0,6,1,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,NA,spring,1Story,TA,CBlock,TA,TA,NAmes,Detchd,ALQ
820,2007.0,336.0,2007,2008,1718,1718,1705.0,7,3.0,297000,826.0,8,2,VinylSd,Stone,RFn,Ex,VinylSd,Reg,Gd,fall,1Story,Gd,PConc,Ex,Gd,CollgCr,Attchd,GLQ
675,1958.0,82.0,1958,1958,1142,1142,160.0,5,1.0,113500,384.0,6,1,Wd Sdng,BrkFace,RFn,Fa,Wd Sdng,IR1,Gd,spring,1Story,TA,CBlock,Gd,TA,NAmes,Basment,Unf
2910,1977.0,0.0,1977,1977,1475,925,757.0,6,1.0,127000,336.0,5,2,CmentBd,None,RFn,Ex,CemntBd,Reg,TA,summer,2Story,TA,PConc,TA,TA,MeadowV,Attchd,ALQ
21,1977.0,480.0,1977,1977,1844,1844,1844.0,7,2.0,190000,546.0,6,2,Plywood,BrkFace,RFn,Ex,Plywood,IR1,TA,winter,1Story,TA,CBlock,Gd,TA,NWAmes,Attchd,BLQ
1873,1973.0,320.0,1973,1973,1242,1242,1242.0,6,2.0,175500,528.0,7,1,HdBoard,BrkFace,Unf,Fa,HdBoard,Reg,TA,fall,1Story,TA,CBlock,TA,TA,NWAmes,Attchd,ALQ
2125,1995.0,0.0,1994,1994,990,990,990.0,5,1.0,146000,384.0,5,1,VinylSd,None,Unf,Ex,VinylSd,IR2,NA,summer,1Story,TA,PConc,Gd,TA,CollgCr,Detchd,GLQ
1489,1965.0,0.0,1965,1965,1256,1256,1256.0,6,1.0,147500,276.0,5,1,HdBoard,None,Fin,Gd,HdBoard,Reg,NA,summer,1Story,Gd,CBlock,TA,TA,Edwards,Attchd,BLQ
983,1978.0,104.0,1978,1978,1110,1110,1097.0,4,2.0,165500,602.0,5,1,Plywood,BrkFace,Fin,Ex,Plywood,IR1,TA,summer,SFoyer,TA,PConc,Gd,Gd,Mitchel,Attchd,GLQ
1325,1954.0,335.0,1954,1954,1795,1050,1050.0,7,1.0,131500,352.0,5,2,MetalSd,BrkFace,Unf,Ex,MetalSd,Reg,NA,winter,1.5Fin,TA,BrkTil,TA,TA,OldTown,Attchd,Unf
1378,1965.0,0.0,1965,1965,1040,1040,1040.0,5,1.0,129500,384.0,5,1,HdBoard,None,Unf,Ex,HdBoard,Reg,NA,spring,1Story,TA,CBlock,TA,TA,Sawyer,Detchd,Rec
1537,1935.0,40.0,1935,1950,1873,983,608.0,9,2.0,257076,786.0,8,1,Stucco,Stone,Fin,TA,BrkFace,IR1,Gd,summer,2Story,TA,PConc,TA,TA,Crawfor,Detchd,LwQ
905,1977.0,0.0,1941,1960,1604,984,984.0,6,2.0,117000,660.0,5,2,Wd Sdng,None,Unf,Ex,Wd Sdng,Reg,NA,summer,1.5Fin,TA,CBlock,TA,TA,Edwards,Detchd,LwQ
1532,1931.0,0.0,1931,2000,1502,851,776.0,6,1.0,149000,270.0,7,1,Wd Shng,None,RFn,TA,Stucco,Reg,Gd,spring,2Story,TA,BrkTil,Gd,TA,Crawfor,Attchd,Unf
132,1954.0,110.0,1954,1954,1063,1063,1056.0,6,1.0,128000,280.0,5,1,HdBoard,Stone,RFn,TA,HdBoard,Reg,NA,spring,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Rec
1078,2003.0,106.0,2003,2004,1626,764,764.0,6,2.0,155000,474.0,7,2,Wd Shng,Stone,RFn,Ex,VinylSd,Reg,NA,fall,2Story,Gd,PConc,Gd,Gd,NridgHt,BuiltIn,Unf
2511,2000.0,513.0,2000,2000,1524,768,756.0,4,2.0,166000,440.0,6,2,MetalSd,BrkFace,Unf,Ex,MetalSd,Reg,NA,summer,2Story,Gd,PConc,Gd,Gd,Somerst,Detchd,GLQ
912,1981.0,0.0,1928,1950,1981,1328,1122.0,7,2.0,135000,576.0,4,2,Plywood,None,Unf,TA,WdShing,Reg,TA,winter,1.5Fin,TA,BrkTil,TA,Gd,SWISU,Detchd,BLQ
2351,1978.0,184.0,1978,1978,2784,1392,1392.0,12,2.0,250000,564.0,7,3,Plywood,BrkFace,RFn,TA,Plywood,IR1,TA,summer,2Story,TA,CBlock,Gd,Gd,NWAmes,Attchd,BLQ
2586,1951.0,522.0,1951,1951,1575,1575,216.0,5,2.0,155000,400.0,6,1,Wd Sdng,BrkFace,Unf,TA,Wd Sdng,Reg,Gd,summer,1Story,TA,CBlock,TA,Gd,NAmes,Attchd,Unf
224,1969.0,143.0,1969,1969,1352,663,663.0,7,1.0,158000,299.0,6,1,HdBoard,Stone,Fin,TA,HdBoard,Reg,NA,spring,2Story,TA,CBlock,TA,TA,Sawyer,Attchd,ALQ
98,2004.0,0.0,2004,2005,1200,600,600.0,4,2.0,149500,480.0,7,2,MetalSd,None,RFn,Ex,MetalSd,Reg,NA,spring,2Story,Gd,PConc,Gd,Gd,Somerst,Detchd,GLQ
2565,1954.0,0.0,1954,1975,936,936,936.0,5,1.0,121000,240.0,5,1,MetalSd,None,Unf,TA,MetalSd,Reg,NA,spring,1Story,TA,CBlock,TA,TA,NAmes,Attchd,BLQ
1934,1953.0,0.0,1953,1953,1040,1040,1040.0,6,1.0,136000,293.0,6,1,Wd Sdng,None,Fin,TA,Wd Sdng,Reg,NA,summer,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Rec
997,1996.0,0.0,1996,1996,1636,916,916.0,7,2.0,173000,386.0,6,2,HdBoard,None,Fin,Gd,HdBoard,IR2,TA,winter,2Story,TA,PConc,Gd,TA,Gilbert,Attchd,Rec
64,1999.0,348.0,1999,2007,2270,1164,1152.0,9,3.0,290000,671.0,8,2,VinylSd,BrkFace,Fin,Ex,VinylSd,IR1,Gd,spring,2Story,Gd,PConc,Gd,Gd,NoRidge,Attchd,GLQ
1799,2007.0,0.0,2007,2007,2610,1184,1184.0,11,2.0,303477,550.0,8,2,CmentBd,None,Fin,Ex,CemntBd,Reg,Gd,fall,2Story,Gd,PConc,Gd,Ex,Somerst,BuiltIn,GLQ
230,1977.0,0.0,1977,2001,1483,1483,1420.0,4,2.0,270000,690.0,7,1,Wd Sdng,None,RFn,Gd,Wd Sdng,IR1,TA,spring,1Story,Gd,CBlock,Gd,TA,ClearCr,Attchd,ALQ
1295,1920.0,0.0,1920,1950,1740,960,936.0,6,1.0,122250,225.0,5,1,Wd Shng,None,Unf,Gd,WdShing,Reg,Gd,summer,1.5Fin,Fa,BrkTil,TA,Ex,OldTown,Detchd,Rec
638,1955.0,0.0,1955,1955,1382,1382,1382.0,6,1.0,153000,350.0,5,1,AsbShng,None,Unf,Gd,AsbShng,Reg,NA,summer,1Story,TA,CBlock,TA,Gd,NAmes,Attchd,Rec
2202,1930.0,0.0,1930,1995,1098,567,531.0,5,1.0,148500,216.0,7,1,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,Gd,summer,2Story,TA,BrkTil,Gd,TA,Crawfor,Detchd,GLQ
2833,2004.0,117.0,2004,2004,1708,976,976.0,7,2.0,130000,380.0,7,2,VinylSd,Stone,Unf,Ex,VinylSd,Reg,NA,spring,2Story,Gd,PConc,Gd,Gd,Edwards,Detchd,Unf
1707,2006.0,510.0,2006,2006,1802,1802,1802.0,7,3.0,372000,843.0,9,2,MetalSd,Stone,Fin,Ex,MetalSd,IR1,Gd,summer,1Story,Ex,PConc,Ex,Ex,NridgHt,Attchd,Unf
2428,2005.0,145.0,2005,2005,1506,1506,1362.0,6,2.0,213490,440.0,7,2,VinylSd,BrkFace,Fin,Ex,VinylSd,Reg,Gd,spring,1Story,Gd,PConc,Gd,Gd,Blmngtn,Attchd,GLQ
242,2009.0,96.0,2009,2010,1508,1508,1508.0,5,2.0,308030,572.0,7,1,VinylSd,Stone,RFn,Ex,VinylSd,IR2,TA,winter,1Story,Gd,PConc,Gd,Gd,Edwards,Attchd,GLQ
1564,1996.0,668.0,1996,1997,2032,2032,1840.0,7,3.0,300000,786.0,7,3,MetalSd,BrkFace,Fin,Ex,MetalSd,IR2,NA,fall,1Story,Gd,PConc,Ex,Gd,Mitchel,Attchd,GLQ
2613,1954.0,0.0,1959,1959,1194,1194,655.0,6,2.0,159500,539.0,6,1,BrkFace,None,Fin,Ex,BrkFace,Reg,Fa,summer,1Story,TA,CBlock,TA,TA,NAmes,BuiltIn,ALQ
2832,2004.0,50.0,2004,2004,1709,970,970.0,7,2.0,137500,380.0,7,2,VinylSd,Stone,Unf,Ex,VinylSd,Reg,NA,spring,2Story,Gd,PConc,Gd,Gd,Edwards,Detchd,Unf
2459,2005.0,228.0,2005,2005,1616,1616,1616.0,7,3.0,232000,834.0,7,2,VinylSd,BrkFace,RFn,Ex,VinylSd,Reg,NA,spring,1Story,Gd,PConc,Gd,Gd,Somerst,Attchd,Unf
1360,1930.0,0.0,1930,1950,768,768,768.0,4,2.0,93850,440.0,6,1,Wd Shng,None,Unf,TA,Stucco,IR1,NA,summer,1Story,Gd,BrkTil,TA,TA,IDOTRR,Detchd,Unf
2723,1924.0,65.0,1924,1950,872,872,872.0,5,1.0,105000,322.0,5,1,Wd Sdng,Stone,Unf,Fa,BrkFace,Reg,Gd,spring,1Story,TA,BrkTil,TA,Fa,Sawyer,Detchd,Unf
1350,1920.0,0.0,1927,1950,520,520,520.0,4,1.0,68500,240.0,4,1,MetalSd,None,Unf,Fa,MetalSd,IR1,NA,summer,1Story,TA,BrkTil,TA,Fa,BrkSide,Detchd,Unf
136,1960.0,361.0,1960,1960,2274,1105,1105.0,12,2.0,154300,480.0,5,2,MetalSd,BrkFace,Unf,TA,MetalSd,Reg,NA,winter,2Story,TA,CBlock,TA,TA,NAmes,Detchd,Rec
1993,1920.0,0.0,1910,1950,1232,616,616.0,6,2.0,114000,480.0,5,1,MetalSd,None,Unf,Ex,MetalSd,Reg,NA,summer,2Story,TA,BrkTil,TA,TA,OldTown,Detchd,BLQ
367,2009.0,748.0,2008,2009,2234,2234,2216.0,9,3.0,501837,1166.0,9,2,VinylSd,Stone,Fin,Ex,VinylSd,IR1,Gd,summer,1Story,Ex,PConc,Ex,Ex,StoneBr,Attchd,GLQ
1309,1949.0,0.0,1915,1950,1416,876,876.0,7,3.0,153900,720.0,5,1,Wd Sdng,None,Unf,Gd,Wd Sdng,IR1,Gd,summer,1.5Fin,TA,BrkTil,TA,TA,OldTown,Detchd,Unf
402,1986.0,0.0,1971,2006,864,864,864.0,5,2.0,130000,576.0,4,1,VinylSd,None,Unf,Gd,VinylSd,Reg,NA,summer,1Story,TA,CBlock,TA,TA,NAmes,Detchd,ALQ
1592,1997.0,197.0,1997,1997,1189,1189,1189.0,4,2.0,160500,392.0,6,2,VinylSd,BrkFace,RFn,Ex,VinylSd,Reg,NA,spring,1Story,TA,PConc,Ex,TA,Mitchel,Attchd,GLQ
2409,2006.0,572.0,2006,2006,1666,1666,1666.0,6,2.0,310090,575.0,9,2,MetalSd,BrkFace,RFn,Ex,MetalSd,Reg,Gd,summer,1Story,Ex,PConc,Ex,Gd,NridgHt,Attchd,GLQ
1940,1956.0,0.0,1956,2000,928,928,928.0,4,1.0,132000,252.0,5,1,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,NA,summer,1Story,TA,CBlock,Gd,TA,NAmes,Attchd,Rec
588,1969.0,128.0,1969,1969,1336,1336,1288.0,6,2.0,163000,502.0,5,2,HdBoard,BrkFace,RFn,TA,HdBoard,Reg,Fa,fall,1Story,TA,CBlock,Gd,TA,NWAmes,Attchd,ALQ
96,2004.0,120.0,2004,2004,1200,600,600.0,4,2.0,155000,480.0,7,2,MetalSd,BrkFace,RFn,Ex,MetalSd,Reg,NA,spring,2Story,Gd,PConc,Gd,Gd,Somerst,Detchd,GLQ
1187,1969.0,0.0,1969,1969,1427,1427,1427.0,7,2.0,183000,516.0,6,2,MetalSd,None,RFn,Gd,MetalSd,IR1,NA,summer,SLvl,TA,CBlock,TA,TA,NWAmes,Attchd,GLQ
2154,1996.0,254.0,1996,2002,1992,1212,860.0,7,2.0,211000,608.0,7,2,VinylSd,BrkFace,RFn,Ex,VinylSd,IR3,TA,summer,2Story,Gd,PConc,Gd,Gd,CollgCr,Attchd,GLQ
550,1994.0,0.0,1994,1994,1540,754,754.0,6,2.0,184000,495.0,7,2,VinylSd,None,RFn,Ex,VinylSd,Reg,NA,fall,2Story,Gd,PConc,Gd,Gd,SawyerW,Attchd,LwQ
124,1964.0,86.0,1964,1964,1152,1152,1152.0,6,2.0,180500,484.0,5,1,HdBoard,BrkFace,RFn,TA,Wd Sdng,IR1,Gd,spring,SLvl,TA,PConc,TA,TA,NAmes,Attchd,GLQ
1836,2006.0,30.0,2006,2007,1151,1151,1141.0,5,2.0,166000,484.0,8,2,VinylSd,Stone,Fin,Ex,VinylSd,IR1,NA,spring,1Story,Gd,PConc,Gd,Gd,Somerst,Attchd,GLQ
779,1960.0,54.0,1960,1960,1138,1138,1138.0,6,2.0,148000,480.0,6,1,Wd Sdng,BrkFace,RFn,Ex,Wd Sdng,Reg,TA,spring,SLvl,TA,CBlock,TA,TA,Sawyer,Attchd,BLQ
1886,1966.0,0.0,1956,1956,1074,1074,894.0,6,2.0,124000,396.0,5,1,Wd Sdng,None,Unf,Gd,Wd Sdng,IR1,Gd,winter,1Story,TA,CBlock,TA,Gd,NAmes,Detchd,Rec
1724,2005.0,246.0,2005,2005,1561,1561,1561.0,6,2.0,277500,556.0,9,2,MetalSd,BrkFace,Fin,Ex,MetalSd,Reg,Gd,fall,1Story,Ex,PConc,Ex,Ex,NridgHt,Attchd,GLQ
2450,1995.0,397.0,1995,1995,2726,1358,1342.0,9,3.0,350000,725.0,8,2,VinylSd,BrkFace,RFn,Ex,VinylSd,IR1,Ex,summer,2Story,Gd,PConc,Gd,Gd,NoRidge,Attchd,ALQ
1013,2004.0,296.0,2004,2004,1884,1884,1884.0,7,3.0,387000,670.0,9,2,VinylSd,BrkFace,Fin,Ex,VinylSd,IR1,Gd,fall,1Story,Ex,PConc,Ex,Ex,StoneBr,Attchd,GLQ
1184,1976.0,0.0,1976,2007,1671,1671,1426.0,6,2.0,290000,550.0,8,3,VinylSd,None,RFn,Ex,VinylSd,Reg,Gd,summer,1Story,Ex,CBlock,Gd,Ex,Veenker,Attchd,GLQ
950,2001.0,0.0,2001,2002,1961,804,804.0,7,2.0,215000,560.0,6,2,VinylSd,None,Fin,Ex,VinylSd,IR1,TA,summer,2Story,TA,PConc,Ex,Gd,Mitchel,BuiltIn,ALQ
2524,1972.0,144.0,1972,1972,1193,1193,1153.0,6,2.0,146500,501.0,5,2,Plywood,BrkFace,Fin,Ex,Plywood,IR1,NA,summer,1Story,TA,CBlock,Gd,TA,NWAmes,Attchd,GLQ
2513,2000.0,0.0,2000,2000,1382,673,673.0,6,2.0,165000,490.0,7,2,MetalSd,None,Unf,Ex,MetalSd,Reg,NA,spring,2Story,Gd,PConc,Gd,Gd,Somerst,Detchd,GLQ
2028,1916.0,0.0,1916,1950,2526,1664,714.0,10,1.0,136000,216.0,6,2,Stucco,None,Unf,TA,Stucco,Reg,Gd,fall,1.5Fin,TA,BrkTil,TA,Gd,OldTown,Detchd,Rec
2309,1957.0,902.0,1957,1957,1390,1390,1705.0,4,2.0,252000,550.0,6,1,Wd Sdng,Stone,Unf,Ex,Wd Sdng,IR1,Gd,fall,1Story,TA,CBlock,Gd,Ex,NAmes,Attchd,ALQ
51,2003.0,106.0,2003,2003,1626,764,764.0,6,2.0,175500,474.0,7,2,Wd Shng,Stone,RFn,Ex,VinylSd,Reg,NA,summer,2Story,Gd,PConc,Gd,Gd,NridgHt,BuiltIn,Unf
699,1939.0,0.0,1939,1950,1558,868,690.0,7,2.0,150000,400.0,5,1,Wd Sdng,None,Unf,TA,Wd Sdng,Reg,Gd,fall,2Story,TA,BrkTil,TA,TA,OldTown,Detchd,ALQ
1881,1960.0,0.0,1960,1978,1422,1422,978.0,6,1.0,139900,286.0,5,1,Wd Sdng,None,RFn,TA,Wd Sdng,IR1,TA,fall,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Unf
1345,1930.0,0.0,1930,1992,1573,1128,1078.0,8,2.0,162900,360.0,5,2,MetalSd,None,Unf,TA,MetalSd,Reg,Gd,summer,1.5Fin,TA,PConc,TA,TA,BrkSide,Detchd,Unf
166,1962.0,261.0,1962,1962,1116,1116,1116.0,5,2.0,160000,440.0,6,1,Wd Sdng,BrkFace,Unf,TA,Wd Sdng,IR1,NA,spring,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Unf
379,1978.0,144.0,1978,1998,1707,1707,1140.0,7,2.0,184000,479.0,6,2,HdBoard,BrkFace,Fin,Gd,HdBoard,Reg,TA,summer,1Story,TA,PConc,TA,TA,NWAmes,Attchd,ALQ
2818,1959.0,132.0,1959,1959,1466,1466,1466.0,6,2.0,149900,528.0,5,1,Plywood,BrkFace,Fin,TA,HdBoard,Reg,Gd,winter,1Story,TA,CBlock,TA,Fa,Edwards,Attchd,BLQ
1168,2000.0,260.0,2000,2000,1638,1638,1614.0,5,2.0,300000,495.0,9,2,MetalSd,BrkFace,Fin,Ex,MetalSd,IR1,TA,summer,1Story,Gd,PConc,Gd,Ex,Somerst,Attchd,GLQ
1396,1960.0,275.0,1960,1960,1721,1721,988.0,7,2.0,145000,626.0,5,2,Plywood,Stone,Unf,Gd,Plywood,Reg,TA,winter,1Story,TA,CBlock,TA,TA,ClearCr,Basment,Rec
838,1997.0,0.0,1997,1997,1764,928,928.0,7,2.0,231500,470.0,6,2,VinylSd,None,RFn,Ex,VinylSd,IR1,NA,fall,2Story,TA,PConc,Gd,Gd,CollgCr,Attchd,GLQ
637,1956.0,0.0,1956,1956,1202,1202,1202.0,6,1.0,120000,304.0,5,1,BrkFace,None,RFn,TA,BrkFace,Reg,NA,winter,1Story,TA,CBlock,TA,TA,NAmes,Attchd,Rec
1826,1963.0,57.0,1961,1961,988,988,988.0,5,2.0,128500,572.0,5,1,Wd Sdng,BrkFace,Unf,TA,Wd Sdng,IR1,NA,fall,1Story,TA,CBlock,TA,TA,Sawyer,Detchd,Rec
173,1927.0,0.0,1927,1950,1028,1028,1008.0,5,2.0,115000,360.0,5,1,Wd Shng,None,Unf,Gd,WdShing,Reg,Gd,spring,1Story,TA,CBlock,TA,TA,OldTown,Detchd,Unf
715,1948.0,0.0,1947,1950,1284,720,720.0,5,1.0,110000,240.0,5,1,AsbShng,None,Unf,TA,AsbShng,Reg,NA,spring,1.5Fin,TA,CBlock,TA,TA,OldTown,Detchd,LwQ
1183,1977.0,1050.0,1977,1977,2944,1599,994.0,9,3.0,150000,864.0,9,2,Wd Sdng,BrkFace,RFn,TA,Wd Sdng,IR1,Gd,summer,2Story,Gd,CBlock,Gd,Gd,Veenker,Attchd,GLQ
2433,2004.0,0.0,2004,2004,1414,707,707.0,6,2.0,178000,403.0,8,2,VinylSd,None,Fin,Ex,VinylSd,IR1,Gd,fall,2Story,Gd,PConc,Ex,Gd,Gilbert,Attchd,Unf
2866,1963.0,0.0,1932,1990,1609,959,637.0,8,3.0,199500,579.0,7,1,Wd Sdng,None,Unf,Ex,Wd Sdng,IR1,Gd,summer,2Story,TA,BrkTil,TA,Gd,Crawfor,2Types,Unf
2311,1997.0,0.0,1997,1998,1525,813,813.0,6,2.0,183500,400.0,6,2,VinylSd,None,Fin,Ex,VinylSd,IR1,TA,summer,2Story,TA,PConc,TA,TA,Gilbert,Attchd,GLQ
1551,1967.0,0.0,1967,1967,1656,1092,624.0,7,1.0,126000,288.0,5,1,Plywood,None,Unf,Ex,HdBoard,Reg,Po,summer,SLvl,Fa,CBlock,Gd,TA,IDOTRR,Attchd,Rec
1049,1977.0,0.0,1977,1977,1055,1055,1055.0,4,2.0,148500,440.0,7,2,Brk Cmn,None,Unf,Fa,Plywood,Reg,NA,fall,1Story,TA,CBlock,Gd,TA,NPkVill,Attchd,ALQ
657,1939.0,0.0,1939,2006,1352,676,676.0,7,2.0,149000,720.0,5,2,VinylSd,None,Unf,Ex,VinylSd,Reg,NA,fall,2Story,TA,BrkTil,TA,Gd,OldTown,Detchd,Unf
414,1977.0,0.0,1977,1977,1456,855,855.0,6,2.0,137900,440.0,6,2,Brk Cmn,None,Unf,TA,Plywood,Reg,TA,summer,2Story,TA,CBlock,Gd,TA,NPkVill,Attchd,ALQ
